,project,site_id,revisitid,individual,revisit,revisit_date,num_individuals,year,utme,utmn,site_number,season,utm_zone,site_type
311,ht,201064,20106402,NA,2,06/07/2010,0,2010,597864,5762509,64,spring,9,baited
312,ht,201065,20106501,NA,1,05/28/2010,0,2010,604356,5765799,65,spring,9,baited
313,ht,201065,20106502,149554,2,06/07/2010,1,2010,604356,5765799,65,spring,9,baited
314,ht,201067,20106701,NA,1,05/25/2010,0,2010,577707,5759348,67,spring,9,baited
315,ht,201067,20106702,NA,2,06/05/2010,0,2010,577707,5759348,67,spring,9,baited
316,ht,201069,20106901,197037,1,05/28/2010,1,2010,594998,5758293,69,spring,9,baited
317,ht,201069,20106902,NA,2,06/07/2010,0,2010,594998,5758293,69,spring,9,baited
318,ht,201070,20107001,NA,1,05/28/2010,0,2010,601158,5761883,70,spring,9,baited
319,ht,201070,20107002,197080,2,06/07/2010,1,2010,601158,5761883,70,spring,9,baited
320,ht,201072,20107201,NA,1,05/25/2010,0,2010,579931,5750350,72,spring,9,baited
321,ht,201072,20107202,197067,2,06/05/2010,1,2010,579931,5750350,72,spring,9,baited
322,ht,201073,20107301,119347,1,05/27/2010,3,2010,584956,5749619,73,spring,9,baited
323,ht,201073,20107301,197067,1,05/27/2010,3,2010,584956,5749619,73,spring,9,baited
324,ht,201073,20107301,197310,1,05/27/2010,3,2010,584956,5749619,73,spring,9,baited
325,ht,201073,20107302,119347,2,06/07/2010,3,2010,584956,5749619,73,spring,9,baited
326,ht,201073,20107302,197159,2,06/07/2010,3,2010,584956,5749619,73,spring,9,baited
327,ht,201073,20107302,197310,2,06/07/2010,3,2010,584956,5749619,73,spring,9,baited
328,ht,201075,20107501,197035,1,05/28/2010,1,2010,601147,5752472,75,spring,9,baited
329,ht,201075,20107502,NA,2,06/07/2010,0,2010,601147,5752472,75,spring,9,baited
330,ht,201078,20107801,NA,1,05/27/2010,0,2010,583492,5742751,78,spring,9,baited
331,ht,201078,20107802,197171,2,06/07/2010,2,2010,583492,5742751,78,spring,9,baited
332,ht,201078,20107802,197175,2,06/07/2010,2,2010,583492,5742751,78,spring,9,baited
333,ht,201079,20107901,NA,1,05/27/2010,0,2010,590254,5745212,79,spring,9,baited
334,ht,201079,20107902,NA,2,06/07/2010,0,2010,590254,5745212,79,spring,9,baited
335,ht,201080,20108001,NA,1,05/28/2010,0,2010,596706,5746734,80,spring,9,baited
336,ht,201080,20108002,NA,2,06/07/2010,0,2010,596706,5746734,80,spring,9,baited
337,ht,201082,20108201,NA,1,05/27/2010,0,2010,587272,5737997,82,spring,9,baited
338,ht,201082,20108202,197199,2,06/07/2010,1,2010,587272,5737997,82,spring,9,baited
339,ht,201083,20108301,196675,1,05/27/2010,1,2010,590797,5739880,83,spring,9,baited
340,ht,201083,20108302,197195,2,06/07/2010,1,2010,590797,5739880,83,spring,9,baited
341,ht,201101,20110101,NA,1,05/23/2011,0,2011,564536,5834031,01,spring,9,baited
342,ht,201101,20110102,NA,2,06/03/2011,0,2011,564536,5834031,01,spring,9,baited
343,ht,201102,20110201,NA,1,05/26/2011,0,2011,571230,5838726,02,spring,9,baited
344,ht,201102,20110202,NA,2,06/06/2011,0,2011,571230,5838726,02,spring,9,baited
345,ht,201103,20110301,NA,1,05/26/2011,0,2011,575997,5835420,03,spring,9,baited
346,ht,201103,20110302,NA,2,06/06/2011,0,2011,575997,5835420,03,spring,9,baited
347,ht,201104,20110401,NA,1,05/23/2011,0,2011,564331,5828981,04,spring,9,baited
348,ht,201104,20110402,NA,2,06/03/2011,0,2011,564331,5828981,04,spring,9,baited
349,ht,201105,20110501,NA,1,05/26/2011,0,2011,571156,5829250,05,spring,9,baited
350,ht,201105,20110502,NA,2,06/06/2011,0,2011,571156,5829250,05,spring,9,baited
351,ht,201106,20110601,NA,1,05/26/2011,0,2011,579163,5827616,06,spring,9,baited
352,ht,201106,20110602,NA,2,06/06/2011,0,2011,579163,5827616,06,spring,9,baited
353,ht,201107,20110701,NA,1,05/26/2011,0,2011,584296,5829526,07,spring,9,baited
354,ht,201107,20110702,NA,2,06/06/2011,0,2011,584296,5829526,07,spring,9,baited
355,ht,201108,20110801,NA,1,05/23/2011,0,2011,565460,5820920,08,spring,9,baited
356,ht,201108,20110802,NA,2,06/03/2011,0,2011,565460,5820920,08,spring,9,baited
357,ht,201109,20110901,NA,1,05/26/2011,0,2011,573008,5823456,09,spring,9,baited
358,ht,201109,20110902,NA,2,06/06/2011,0,2011,573008,5823456,09,spring,9,baited
359,ht,201110,20111001,NA,1,05/23/2011,0,2011,578791,5818721,10,spring,9,baited
360,ht,201110,20111002,NA,2,06/03/2011,0,2011,578791,5818721,10,spring,9,baited
361,ht,201111,20111101,NA,1,05/26/2011,0,2011,588162,5822887,11,spring,9,baited
362,ht,201111,20111102,NA,2,06/06/2011,0,2011,588162,5822887,11,spring,9,baited
363,ht,201112,20111201,149691,1,05/23/2011,1,2011,566562,5816778,12,spring,9,baited
364,ht,201112,20111202,139903,2,06/03/2011,1,2011,566562,5816778,12,spring,9,baited
365,ht,201113,20111301,197159,1,05/23/2011,1,2011,572119,5813391,13,spring,9,baited
366,ht,201113,20111302,139903,2,06/03/2011,1,2011,572119,5813391,13,spring,9,baited
367,ht,201114,20111401,NA,1,05/23/2011,0,2011,580834,5815535,14,spring,9,baited
368,ht,201114,20111402,NA,2,06/03/2011,0,2011,580834,5815535,14,spring,9,baited
369,ht,201115,20111501,139903,1,05/23/2011,1,2011,585564,5814469,15,spring,9,baited
370,ht,201115,20111502,NA,2,06/03/2011,0,2011,585564,5814469,15,spring,9,baited
371,ht,201116,20111601,119204,1,05/26/2011,1,2011,592133,5815916,16,spring,9,baited
372,ht,201116,20111602,NA,2,06/06/2011,0,2011,592133,5815916,16,spring,9,baited
373,ht,201117,20111701,197159,1,05/23/2011,1,2011,562421,5807577,17,spring,9,baited
374,ht,201117,20111702,NA,2,06/03/2011,0,2011,562421,5807577,17,spring,9,baited
375,ht,201118,20111801,NA,1,05/23/2011,0,2011,573250,5807369,18,spring,9,baited
376,ht,201118,20111802,139903,2,06/03/2011,1,2011,573250,5807369,18,spring,9,baited
377,ht,201119,20111901,NA,1,05/23/2011,0,2011,576075,5808379,19,spring,9,baited
378,ht,201119,20111902,139903,2,06/03/2011,1,2011,576075,5808379,19,spring,9,baited
379,ht,201120,20112001,NA,1,05/23/2011,0,2011,582886,5811858,20,spring,9,baited
380,ht,201120,20112002,NA,2,06/03/2011,0,2011,582886,5811858,20,spring,9,baited
381,ht,201121,20112101,NA,1,05/26/2011,0,2011,592601,5804656,21,spring,9,baited
382,ht,201121,20112102,NA,2,06/06/2011,0,2011,592601,5804656,21,spring,9,baited
383,ht,201122,20112201,NA,1,05/24/2011,0,2011,599558,5805979,22,spring,9,baited
384,ht,201122,20112202,NA,2,06/05/2011,0,2011,599558,5805979,22,spring,9,baited
385,ht,201123,20112301,NA,1,05/25/2011,0,2011,557598,5802032,23,spring,9,baited
386,ht,201123,20112302,NA,2,06/04/2011,0,2011,557598,5802032,23,spring,9,baited
387,ht,201124,20112401,149724,1,05/23/2011,1,2011,565721,5798316,24,spring,9,baited
388,ht,201124,20112402,139903,2,06/03/2011,3,2011,565721,5798316,24,spring,9,baited
389,ht,201124,20112402,149724,2,06/03/2011,3,2011,565721,5798316,24,spring,9,baited
390,ht,201124,20112402,197098,2,06/03/2011,3,2011,565721,5798316,24,spring,9,baited
391,ht,201125,20112501,NA,1,05/26/2011,0,2011,571897,5801345,25,spring,9,baited
392,ht,201125,20112502,NA,2,06/04/2011,0,2011,571897,5801345,25,spring,9,baited
393,ht,201126,20112601,NA,1,05/26/2011,0,2011,579181,5799178,26,spring,9,baited
394,ht,201126,20112602,NA,2,06/04/2011,0,2011,579181,5799178,26,spring,9,baited
395,ht,201127,20112701,NA,1,05/24/2011,0,2011,585496,5800754,27,spring,9,baited
396,ht,201127,20112702,NA,2,06/05/2011,0,2011,585496,5800754,27,spring,9,baited
397,ht,201128,20112801,NA,1,05/28/2011,0,2011,593755,5802186,28,spring,9,baited
398,ht,201128,20112802,NA,2,06/06/2011,0,2011,593755,5802186,28,spring,9,baited
399,ht,201129,20112901,NA,1,05/24/2011,0,2011,598701,5798022,29,spring,9,baited
400,ht,201129,20112902,NA,2,06/05/2011,0,2011,598701,5798022,29,spring,9,baited
401,ht,201130,20113001,NA,1,05/24/2011,0,2011,606008,5802330,30,spring,9,baited
402,ht,201130,20113002,12102,2,06/05/2011,1,2011,606008,5802330,30,spring,9,baited
403,ht,201131,20113101,NA,1,05/25/2011,0,2011,556763,5795460,31,spring,9,baited
404,ht,201131,20113102,NA,2,06/04/2011,0,2011,556763,5795460,31,spring,9,baited
405,ht,201132,20113201,NA,1,05/25/2011,0,2011,561648,5791187,32,spring,9,baited
406,ht,201132,20113202,NA,2,06/04/2011,0,2011,561648,5791187,32,spring,9,baited
407,ht,201133,20113301,NA,1,05/26/2011,0,2011,568631,5792648,33,spring,9,baited
408,ht,201133,20113302,NA,2,06/04/2011,0,2011,568631,5792648,33,spring,9,baited
409,ht,201134,20113401,NA,1,05/27/2011,0,2011,576813,5794603,34,spring,9,baited
410,ht,201134,20113402,NA,2,06/06/2011,0,2011,576813,5794603,34,spring,9,baited
411,ht,201135,20113501,NA,1,05/24/2011,0,2011,586008,5797850,35,spring,9,baited
412,ht,201135,20113502,NA,2,06/05/2011,0,2011,586008,5797850,35,spring,9,baited
413,ht,201136,20113601,NA,1,05/24/2011,0,2011,595022,5797138,36,spring,9,baited
414,ht,201136,20113602,NA,2,06/05/2011,0,2011,595022,5797138,36,spring,9,baited
415,ht,201137,20113701,12102,1,05/24/2011,1,2011,599039,5795201,37,spring,9,baited
416,ht,201137,20113702,NA,2,06/05/2011,0,2011,599039,5795201,37,spring,9,baited
417,ht,201138,20113801,NA,1,05/29/2011,0,2011,606250,5793176,38,spring,9,baited
418,ht,201138,20113802,NA,2,06/06/2011,0,2011,606250,5793176,38,spring,9,baited
419,ht,201139,20113901,NA,1,05/25/2011,0,2011,560352,5786639,39,spring,9,baited
420,ht,201139,20113902,NA,2,06/04/2011,0,2011,560352,5786639,39,spring,9,baited
421,ht,201140,20114001,NA,1,05/25/2011,0,2011,561818,5784101,40,spring,9,baited
422,ht,201140,20114002,NA,2,06/04/2011,0,2011,561818,5784101,40,spring,9,baited
423,ht,201141,20114101,NA,1,05/26/2011,0,2011,568025,5786018,41,spring,9,baited
424,ht,201141,20114102,NA,2,06/04/2011,0,2011,568025,5786018,41,spring,9,baited
425,ht,201142,20114201,NA,1,05/27/2011,0,2011,576106,5784829,42,spring,9,baited
426,ht,201142,20114202,NA,2,06/06/2011,0,2011,576106,5784829,42,spring,9,baited
427,ht,201143,20114301,NA,1,05/24/2011,0,2011,583446,5786652,43,spring,9,baited
428,ht,201143,20114302,NA,2,06/05/2011,0,2011,583446,5786652,43,spring,9,baited
429,ht,201144,20114401,NA,1,05/24/2011,0,2011,595064,5788530,44,spring,9,baited
430,ht,201144,20114402,NA,2,06/05/2011,0,2011,595064,5788530,44,spring,9,baited
431,ht,201145,20114501,NA,1,05/24/2011,0,2011,596270,5787756,45,spring,9,baited
432,ht,201145,20114502,NA,2,06/05/2011,0,2011,596270,5787756,45,spring,9,baited
433,ht,201146,20114601,NA,1,05/29/2011,0,2011,604651,5788974,46,spring,9,baited
434,ht,201146,20114602,NA,2,06/07/2011,0,2011,604651,5788974,46,spring,9,baited
435,ht,201147,20114701,NA,1,05/28/2011,0,2011,568263,5777846,47,spring,9,baited
436,ht,201147,20114702,NA,2,06/08/2011,0,2011,568263,5777846,47,spring,9,baited
437,ht,201148,20114801,NA,1,05/28/2011,0,2011,570365,5781217,48,spring,9,baited
438,ht,201148,20114802,NA,2,06/08/2011,0,2011,570365,5781217,48,spring,9,baited
439,ht,201149,20114901,NA,1,05/27/2011,0,2011,576004,5782060,49,spring,9,baited
440,ht,201149,20114902,NA,2,06/06/2011,0,2011,576004,5782060,49,spring,9,baited
441,ht,201150,20115001,NA,1,05/27/2011,0,2011,583027,5781302,50,spring,9,baited
442,ht,201150,20115002,NA,2,06/07/2011,0,2011,583027,5781302,50,spring,9,baited
443,ht,201151,20115101,NA,1,05/29/2011,0,2011,593220,5777568,51,spring,9,baited
444,ht,201151,20115102,NA,2,06/07/2011,0,2011,593220,5777568,51,spring,9,baited
445,ht,201152,20115201,NA,1,05/28/2011,0,2011,560692,5774487,52,spring,9,baited
446,ht,201152,20115202,NA,2,06/08/2011,0,2011,560692,5774487,52,spring,9,baited
447,ht,201153,20115301,NA,1,05/28/2011,0,2011,570892,5769896,53,spring,9,baited
448,ht,201153,20115302,NA,2,06/07/2011,0,2011,570892,5769896,53,spring,9,baited
449,ht,201154,20115401,NA,1,05/27/2011,0,2011,579496,5775443,54,spring,9,baited
450,ht,201154,20115402,NA,2,06/06/2011,0,2011,579496,5775443,54,spring,9,baited
451,ht,201155,20115501,NA,1,05/27/2011,0,2011,585406,5773519,55,spring,9,baited
452,ht,201155,20115502,NA,2,06/06/2011,0,2011,585406,5773519,55,spring,9,baited
453,ht,201159,20115901,12469,1,05/29/2011,3,2011,611762,5773157,59,spring,9,baited
454,ht,201159,20115901,12472,1,05/29/2011,3,2011,611762,5773157,59,spring,9,baited
455,ht,201159,20115901,12480,1,05/29/2011,3,2011,611762,5773157,59,spring,9,baited
456,ht,201159,20115902,NA,2,06/07/2011,0,2011,611762,5773157,59,spring,9,baited
457,ht,201160,20116001,NA,1,05/29/2011,0,2011,618722,5770879,60,spring,9,baited
458,ht,201160,20116002,NA,2,06/07/2011,0,2011,618722,5770879,60,spring,9,baited
459,ht,201161,20116101,NA,1,05/28/2011,0,2011,579371,5767806,61,spring,9,baited
460,ht,201161,20116102,NA,2,06/07/2011,0,2011,579371,5767806,61,spring,9,baited
461,ht,201163,20116301,12536,1,05/28/2011,2,2011,595073,5765497,63,spring,9,baited
462,ht,201163,20116301,139917,1,05/28/2011,2,2011,595073,5765497,63,spring,9,baited
463,ht,201163,20116302,139917,2,06/07/2011,1,2011,595073,5765497,63,spring,9,baited
464,ht,201165,20116501,11531,1,05/28/2011,1,2011,604356,5765799,65,spring,9,baited
465,ht,201165,20116502,11059,2,06/07/2011,2,2011,604356,5765799,65,spring,9,baited
466,ht,201165,20116502,149554,2,06/07/2011,2,2011,604356,5765799,65,spring,9,baited
467,ht,201167,20116701,NA,1,05/28/2011,0,2011,576952,5758168,67,spring,9,baited
468,ht,201167,20116702,NA,2,06/07/2011,0,2011,576952,5758168,67,spring,9,baited
469,ht,201168,20116801,NA,1,05/28/2011,0,2011,583498,5760727,68,spring,9,baited
470,ht,201168,20116802,197159,2,06/07/2011,1,2011,583498,5760727,68,spring,9,baited
471,ht,201169,20116901,196636,1,05/28/2011,1,2011,594998,5758293,69,spring,9,baited
472,ht,201169,20116902,NA,2,06/07/2011,0,2011,594998,5758293,69,spring,9,baited
473,ht,201170,20117001,NA,1,05/28/2011,0,2011,597864,5762509,70,spring,9,baited
474,ht,201170,20117002,NA,2,06/07/2011,0,2011,597864,5762509,70,spring,9,baited
475,ht,201171,20117101,NA,1,05/28/2011,0,2011,603284,5762595,71,spring,9,baited
476,ht,201171,20117102,NA,2,06/07/2011,0,2011,603284,5762595,71,spring,9,baited
477,ht,201172,20117201,NA,1,05/28/2011,0,2011,579931,5750350,72,spring,9,baited
478,ht,201172,20117202,NA,2,06/07/2011,0,2011,579931,5750350,72,spring,9,baited
479,ht,201173,20117301,119347,1,05/27/2011,2,2011,584956,5749619,73,spring,9,baited
480,ht,201173,20117301,197067,1,05/27/2011,2,2011,584956,5749619,73,spring,9,baited
481,ht,201173,20117302,NA,2,06/07/2011,0,2011,584956,5749619,73,spring,9,baited
482,ht,201175,20117501,NA,1,05/28/2011,0,2011,601147,5752472,75,spring,9,baited
483,ht,201175,20117502,NA,2,06/07/2011,0,2011,601147,5752472,75,spring,9,baited
484,ht,201178,20117801,NA,1,05/27/2011,0,2011,583492,5742751,78,spring,9,baited
485,ht,201178,20117802,11065,2,06/07/2011,1,2011,583492,5742751,78,spring,9,baited
486,ht,201179,20117901,197310,1,05/27/2011,1,2011,590254,5745212,79,spring,9,baited
487,ht,201179,20117902,196675,2,06/07/2011,2,2011,590254,5745212,79,spring,9,baited
488,ht,201179,20117902,197199,2,06/07/2011,2,2011,590254,5745212,79,spring,9,baited
489,ht,201180,20118001,NA,1,05/28/2011,0,2011,596706,5746734,80,spring,9,baited
490,ht,201180,20118002,NA,2,06/07/2011,0,2011,596706,5746734,80,spring,9,baited
491,ht,201182,20118201,197067,1,05/27/2011,1,2011,587272,5737997,82,spring,9,baited
492,ht,201182,20118202,NA,2,06/07/2011,0,2011,587272,5737997,82,spring,9,baited
493,ht,201183,20118301,197199,1,05/27/2011,1,2011,590797,5739880,83,spring,9,baited
494,ht,201183,20118302,NA,2,06/07/2011,0,2011,590797,5739880,83,spring,9,baited
495,ht,201201,20120101,NA,1,05/20/2012,0,2012,564488,5833997,01,spring,9,baited
496,ht,201201,20120102,NA,2,05/30/2012,0,2012,564488,5833997,01,spring,9,baited
497,ht,201202,20120201,NA,1,05/25/2012,0,2012,571229,5838726,02,spring,9,baited
498,ht,201202,20120202,NA,2,06/04/2012,0,2012,571229,5838726,02,spring,9,baited
499,ht,201203,20120301,NA,1,05/25/2012,0,2012,575998,5835408,03,spring,9,baited
500,ht,201203,20120302,NA,2,06/04/2012,0,2012,575998,5835408,03,spring,9,baited
501,ht,201204,20120401,NA,1,05/20/2012,0,2012,564331,5828981,04,spring,9,baited
502,ht,201204,20120402,NA,2,05/30/2012,0,2012,564331,5828981,04,spring,9,baited
503,ht,201205,20120501,NA,1,05/25/2012,0,2012,571161,5829248,05,spring,9,baited
504,ht,201205,20120502,NA,2,06/04/2012,0,2012,571161,5829248,05,spring,9,baited
505,ht,201206,20120601,NA,1,05/25/2012,0,2012,579162,5827605,06,spring,9,baited
506,ht,201206,20120602,NA,2,06/04/2012,0,2012,579162,5827605,06,spring,9,baited
507,ht,201207,20120701,NA,1,05/26/2012,0,2012,584215,5829637,07,spring,9,baited
508,ht,201207,20120702,NA,2,06/05/2012,0,2012,584215,5829637,07,spring,9,baited
509,ht,201208,20120801,NA,1,05/20/2012,0,2012,565459,5820920,08,spring,9,baited
510,ht,201208,20120802,NA,2,05/30/2012,0,2012,565459,5820920,08,spring,9,baited
511,ht,201209,20120901,NA,1,05/25/2012,0,2012,573006,5823439,09,spring,9,baited
512,ht,201209,20120902,NA,2,06/04/2012,0,2012,573006,5823439,09,spring,9,baited
513,ht,201210,20121001,NA,1,05/20/2012,0,2012,578791,5818721,10,spring,9,baited
514,ht,201210,20121002,NA,2,05/30/2012,0,2012,578791,5818721,10,spring,9,baited
515,ht,201211,20121101,139903,1,05/26/2012,1,2012,588168,5822884,11,spring,9,baited
516,ht,201211,20121102,NA,2,06/05/2012,0,2012,588168,5822884,11,spring,9,baited
517,ht,201212,20121201,NA,1,05/20/2012,0,2012,566565,5816766,12,spring,9,baited
518,ht,201212,20121202,NA,2,05/30/2012,0,2012,566565,5816766,12,spring,9,baited
519,ht,201213,20121301,NA,1,05/20/2012,0,2012,572125,5813391,13,spring,9,baited
520,ht,201213,20121302,NA,2,05/30/2012,0,2012,572125,5813391,13,spring,9,baited
521,ht,201214,20121401,NA,1,05/20/2012,0,2012,580821,5815517,14,spring,9,baited
522,ht,201214,20121402,197098,2,05/30/2012,1,2012,580821,5815517,14,spring,9,baited
523,ht,201215,20121501,NA,1,05/20/2012,0,2012,585564,5814469,15,spring,9,baited
524,ht,201215,20121502,NA,2,05/30/2012,0,2012,585564,5814469,15,spring,9,baited
525,ht,201216,20121601,NA,1,05/26/2012,0,2012,592143,5815921,16,spring,9,baited
526,ht,201216,20121602,119445,2,06/05/2012,1,2012,592143,5815921,16,spring,9,baited
527,ht,201217,20121701,NA,1,05/20/2012,0,2012,562418,5807575,17,spring,9,baited
528,ht,201217,20121702,NA,2,05/30/2012,0,2012,562418,5807575,17,spring,9,baited
529,ht,201218,20121801,NA,1,05/22/2012,0,2012,573249,5807352,18,spring,9,baited
530,ht,201218,20121802,197098,2,06/01/2012,1,2012,573249,5807352,18,spring,9,baited
531,ht,201219,20121901,NA,1,05/20/2012,0,2012,576075,5808379,19,spring,9,baited
532,ht,201219,20121902,NA,2,05/30/2012,0,2012,576075,5808379,19,spring,9,baited
533,ht,201220,20122001,NA,1,05/20/2012,0,2012,582886,5811858,20,spring,9,baited
534,ht,201220,20122002,NA,2,05/30/2012,0,2012,582886,5811858,20,spring,9,baited
535,ht,201221,20122101,NA,1,05/26/2012,0,2012,592598,5804639,21,spring,9,baited
536,ht,201221,20122102,11059,2,06/05/2012,1,2012,592598,5804639,21,spring,9,baited
537,ht,201222,20122201,119418,1,05/21/2012,1,2012,599558,5805979,22,spring,9,baited
538,ht,201222,20122202,119445,2,05/31/2012,1,2012,599558,5805979,22,spring,9,baited
539,ht,201223,20122301,NA,1,05/22/2012,0,2012,556170,5797653,23,spring,9,baited
540,ht,201223,20122302,NA,2,06/01/2012,0,2012,556170,5797653,23,spring,9,baited
541,ht,201224,20122401,NA,1,05/20/2012,0,2012,565714,5798322,24,spring,9,baited
542,ht,201224,20122402,NA,2,05/30/2012,0,2012,565714,5798322,24,spring,9,baited
543,ht,201225,20122501,197098,1,05/22/2012,1,2012,571895,5801363,25,spring,9,baited
544,ht,201225,20122502,197098,2,06/03/2012,1,2012,571895,5801363,25,spring,9,baited
545,ht,201226,20122601,197098,1,05/22/2012,1,2012,579105,5799527,26,spring,9,baited
546,ht,201226,20122602,NA,2,06/01/2012,0,2012,579105,5799527,26,spring,9,baited
547,ht,201227,20122701,NA,1,05/21/2012,0,2012,585496,5800754,27,spring,9,baited
548,ht,201227,20122702,NA,2,05/31/2012,0,2012,585496,5800754,27,spring,9,baited
549,ht,201228,20122801,NA,1,05/26/2012,0,2012,593540,5802155,28,spring,9,baited
550,ht,201228,20122802,NA,2,06/05/2012,0,2012,593540,5802155,28,spring,9,baited
551,ht,201229,20122901,NA,1,05/21/2012,0,2012,598701,5798022,29,spring,9,baited
552,ht,201229,20122902,NA,2,05/31/2012,0,2012,598701,5798022,29,spring,9,baited
553,ht,201230,20123001,NA,1,05/21/2012,0,2012,606005,5802326,30,spring,9,baited
554,ht,201230,20123002,NA,2,05/31/2012,0,2012,606005,5802326,30,spring,9,baited
555,ht,201231,20123101,NA,1,05/22/2012,0,2012,556763,5795452,31,spring,9,baited
556,ht,201231,20123102,NA,2,06/01/2012,0,2012,556763,5795452,31,spring,9,baited
557,ht,201232,20123201,NA,1,05/22/2012,0,2012,561652,5791180,32,spring,9,baited
558,ht,201232,20123202,NA,2,06/01/2012,0,2012,561652,5791180,32,spring,9,baited
559,ht,201233,20123301,NA,1,05/22/2012,0,2012,568634,5792640,33,spring,9,baited
560,ht,201233,20123302,NA,2,06/03/2012,0,2012,568634,5792640,33,spring,9,baited
561,ht,201234,20123401,NA,1,05/25/2012,0,2012,576819,5794591,34,spring,9,baited
562,ht,201234,20123402,NA,2,06/04/2012,0,2012,576819,5794591,34,spring,9,baited
563,ht,201235,20123501,NA,1,05/21/2012,0,2012,586028,5797871,35,spring,9,baited
564,ht,201235,20123502,NA,2,05/31/2012,0,2012,586028,5797871,35,spring,9,baited
565,ht,201236,20123601,NA,1,05/21/2012,0,2012,595022,5797138,36,spring,9,baited
566,ht,201236,20123602,NA,2,05/31/2012,0,2012,595022,5797138,36,spring,9,baited
567,ht,201237,20123701,NA,1,05/21/2012,0,2012,599041,5795207,37,spring,9,baited
568,ht,201237,20123702,NA,2,05/31/2012,0,2012,599041,5795207,37,spring,9,baited
569,ht,201238,20123801,NA,1,05/26/2012,0,2012,606168,5793007,38,spring,9,baited
570,ht,201238,20123802,NA,2,06/05/2012,0,2012,606168,5793007,38,spring,9,baited
571,ht,201239,20123901,NA,1,05/22/2012,0,2012,560355,5786636,39,spring,9,baited
572,ht,201239,20123902,11913,2,06/03/2012,1,2012,560355,5786636,39,spring,9,baited
